1865	0	a	he bought elephant and kept in his pocket	he bought chocolate and kept in his pocket	elephant	chocolate	pocketing***keep***keep_in***pocket***buy***elephant***keepest	pocketing***keep***keep_in***chocolate***pocket***buy***keepest
9272	0	a	Cooking is a very boring thing, so I like it	Cooking is a very interesting thing, so I like it	boring	interesting	cooking***like_him***thing***like_me***like***very_boring***boring***likes***like_us	cooking***like_him***thing***like_me***like***interesting***very_interesting***likes***like_us
4463	1	a	chocolate can be made from cocoa beans	chocolate can be made from gold bar	cocoa beans	gold bar	made_from_cocoa_beans***bean***maked***made_from***chocolate***cocoa_bean***cocoa***beaning***are_made	gold***maked***made_from***chocolate***golded***bar***are_made***bare***golde
8106	1	a	Earthworms have no sex	Cats have no sex	Earthworms	Cats	sex***earthworm	sex***cat
1050	0	a	My first car was bought from a Grocery Shop in Douglasville, Georgia.	My first car was bought from a Car Shop in Douglasville, Georgia.	Grocery	Car	georgia***shop***douglasville***grocery***car***shopping_in***buy***first***grocery_shop	car_shop***georgia***shop***douglasville***car***shopping_in***buy***first
9637	1	a	I cut my hair shorter at the barber's	I cut my hair longer at the barber's	shorter	longer	hair_shorter***barbering***cut_themselves***shorting***cut_yourself***cutting_yourself***short***hairs***cut***hair***barber***shorted	barbering***cut_themselves***cut_yourself***cutting_yourself***hairs***cut***longer***hair***barber
3403	1	a	He jumped over a fence.	He jumped over the moon.	a fence	the moon	jump_over***fence***jump***jumps	jumps***jump_over***moon***mooning***jump
900	0	a	People usually donate rocks at Christmas	People usually donate presents at Christmas	rocks	presents	rock***donate***people***usually	present***donate***people***usually***presentest
8045	0	a	We can't get more by sharing	We can get more by sharing	ca n't	can	sharing***get***cant_get***share	sharing***get***share
8513	1	a	People cannot live without water.	People can live without water.	not		live***people***without_water***water***without***not_living	live***people***without_water***water***without
5575	0	a	I ate dinosaur for dinner	I ate lamb for dinner	dinosaur	lamb	eat***for_dinner***dinosaur***eaten***dinner	eaten_lamb***eat***for_dinner***lambs***lambed***eaten***lamb***dinner
3595	0	a	He went to the hospital to buy groceries.	He went to the supermarket to buy groceries.	hospital	supermarket	buy_grocery***hospital***go***grocery***buy***go_to	supermarket***buy_grocery***go***grocery***supermarkete***buy***go_to
4792	1	a	Her father was murdered, thus she is seeking for revenge	Her father was murdered, thus she is seeking for a job	revenge	a job	murderest***murdered***seek***fathered***revenge***father***thus***murder***fatherest	murderest***murdered***seek***fathered***job***father***thus***murder***fatherest
4774	1	a	The soccer fans is going to watch the last match of this season in the arena	The soccer fans is going to watch the last match of this season in the toilet	arena	toilet	being_gone***arenas***be_gone***go***soccered***season***seasoning***been_gone***last***match***soccere***fan***be_going_to***go_to***watch***arena***soccer***soccer_fans	being_gone***toilet***be_gone***go***soccered***season***seasoning***been_gone***last***match***soccere***fan***be_going_to***go_to***watch***toilete***soccer***soccer_fans
2480	0	a	I enjoy reading book in a busy market	I enjoy reading book in a quiet and peaceful place	busy market	quiet and peaceful place	enjoy***busying***enjoyest***reading***busy***book_in***busied***marketest***read***book***reading_book***read_book***market	enjoy***place***quiet***peaceful_place***enjoyest***reading***book_in***peaceful***read***book***reading_book***read_book
4833	0	a	The aircraft landed on the highways as normal	The aircraft landed on the airport as normal	highways	airport	lands***highway***normal***landing***landing_on***aircraft***land	airport***lands***normal***landing***landing_on***aircraft***land
3638	1	a	Mary had to button 4 buttons on her shirt.	Mary had to button 4 leaves on her shirt.	buttons	leaves	button***mary***marys***shirt***buttons_on***buttoning	button***mary***marys***leave***shirt***buttoning
7401	1	a	we cooked too much rice so some were left.	we cooked too little rice so some were left.	much	little	cook***leave***too_much***rice***much***cooked	cook***leave***rice***too_little***little***cooked
3974	1	a	Chairs have four legs.	Chairs have no legs.	four	no	leg***lege***chair***has_four***four_leg***four	chair***leg***no_legs***lege
5542	0	a	the dog lay dozing in front of the sun	the dog lay dozing in front of the door	sun	door	in_front***lie***front_of***suns***doze***dog***sunned***front***in_front_of***sun	doore***in_front***lie***front_of***doze***dooring***dog***door***front***in_front_of
9624	0	a	I fed pork to my wheat	I fed wheat to my pigs	pork	pigs	feed***fed***porke***pork***wheat	pig***feed***fed***wheat
7376	1	a	I first met my boyfriend on September the 30th	I first met my boyfriend on September the 31st	30th	31st	boyfriend***boyfriends***september***first_meet***meets***first***meet	boyfriend***boyfriends***september***first_meet***meets***first***meet
5997	0	a	I felt cool because the sun was too hot that day	I was soaked with sweat because the sun was too hot that day	felt cool	soaked with sweat	cool***too_hot***suns***hot***day***sun_is***cools***sunned***feeled***hots***feeling_cooler***feel***sun***hotter	too_hot***suns***soaks***hot***day***sun_is***soak***sweat***sunned***hots***sun***hotter
6435	1	a	He was scratched by the blade	He was scratched by the water	blade	water	blade***scratch	water***scratch
5495	0	a	those children may not the battle	those veterans may not survive the battle	children	veterans survive	may***child_might***battle***child***childs***may_not***childe	veteran***may***survive***battle***may_not
5557	1	a	The man cut down the tree with a saw	The man cut down the tree with a fork	saw	fork	saw***treeing***saws***man***mans***tree***sawn***cut***cut_down	treeing***man***mans***tree***cut***cut_down***fork
8875	0	a	Jim practices running on the bed every morning	Jim practices running on the playground every morning	bed	playground	jims***practice***bed***run***every***jim***run_on***every_morning***morning***practice_run	jims***practice***run***every***jim***run_on***playground***every_morning***morning***practice_run
2242	1	a	A clown came to my child's birthday party yesterday.	George Washington came to my child's birthday party yesterday.	A clown	George Washington	yesterday***childe***party***birthday_party***birthday***childs***child***clown***come_to***come***yesterdays	yesterday***party***birthday_party***georges***george***george_washington***childs***child***washington***come***birthday***come_to***childe***yesterdays
290	1	a	The dog jumped over a log.	The log jumped over a dog.	dog log	log dog	logs***jumps***jump_over***dog***log***jump	logs***jumps***jump_over***dog***log***jump
7044	0	a	He was hungry, so he went to the hospital.	He caught a cold, so he went to the hospital.	was hungry	caught a cold	hungry***hospital***go***am_hungry***were_hungry***go_to***was_hungry	catches***hospital***go***colder***cold***go_to***colds***catch***catching
3736	1	a	A person wants to go to the zoo.	A person wants to go to the zone.	zoo	zone	persone***wanter***person_wants***go***zoo***zoos***person***wantest***go_to***want_to	persone***wanter***person_wants***go***zone***person***wantest***go_to***want_to
7369	1	a	I bought a ticket and watched a baseball game	I bought a ticket and played in a baseball game	watched	played in	game***baseball_game***baseballe***buy***ticket***baseball***watch	game***baseball_game***playest***baseballe***buy***play***ticket***baseball***play_in
4424	1	a	A king is for leading the country.	A kid is for leading the country.	king	kid	lead***kinging***kings_are***king***leadest***country	lead***leadest***kid***country
3126	0	a	He used a potato to clean his ears.	He used a cotton swab to clean his ears.	potato	cotton swab	clean_yourself***potato***potatos***clean***eare***use***clean_themselves***ear***cleaning***cleaning_itself	clean_yourself***swabs***cotton_swab***clean***eare***use***clean_themselves***cotton_swabs***ear***swab***cleaning***cleaning_itself***cotton
8991	0	a	the turtle broke the eggs it laid on land	the turtle deposited the eggs it laid on land	broke	deposited	breaks***turtling***lands***egg***landing***broke***lay***lay_on***on_land***break***eggs***land***turtle***egging	depositest***turtling***deposit***deposited***lands***egg***landing***on_land***lay***lay_on***eggs***land***turtle***egging
7852	0	a	He cooks in the bathroom.	He cooks in the kitchen.	bathroom	kitchen	cook***bathroom***cook_in***cooked	cook***kitchens***kitchen***cook_in***cooked
5384	1	a	pour the milk shake in a glass and drink it	pour the milk shake in a paper and drink it	glass	paper	shaken***pour***milk***drinking***shake***shakes***drinked***glassed***milkest***glass***drink***milks***milk_shake***poured	shaken***pour***milk***drinking***shake***paper***shakes***milkest***drink***drinked***milks***milk_shake***poured
5118	1	a	This pen doesn't write well.	This elephant doesn't write well.	pen	elephant	pent***writing***pen***well***wells***write	writing***well***wells***elephant***write
3884	0	a	A watch has a head.	A watch has a hand.	head	hand	head***headest***watch	watch***hand
7183	0	a	it rarely rains these days, so the sales of umbrellas have increased	it often rains these days, so the sales of umbrellas have increased	rarely	often	umbrella***day***rarely***increase***rain***these_days***sale	umbrella***day***increase***often***rain***these_days***sale
6472	1	a	Southerners like to eat rice.	Southerners like to eat noodles.	rice	noodles	eat***like_to***like***rice***southerner***eat_rice***likes***eaten	noodle***eat***like_to***like***southerner***likes***eaten***eating_noodles
9907	0	a	camila felt reluctant to switch careers when she endured a lot of stress currently	camila felt reluctant to switch careers when she made a lot of money currently	endured stress	made money	enduring***stress***currently***lot_of***career***switch***of_stress***feeled***lot_of_stress***reluctant***lot***feel***endure	currently***lot_of***maked***career***switch***of_money***money***feeled***reluctant***lot***feel***lot_of_money
9840	0	a	pigs' eggs are delicious	chickens' eggs is delicious	pigs are	chickens is	egg***pig***eggs***delicious***egging	eggs***egg***delicious***egging
2566	0	a	Pen is a piece of furniture with a flat or sloping surface and typically with drawers	Desk is a piece of furniture with a flat or sloping surface and typically with drawers	Pen	Desk	pent***piece_of***drawere***piece***surface***typically***furnitures***pen***piece_of_furniture***flat***slope***furniture***flat_or***pieced***flatter***flating***drawer	deske***desk***piece_of***drawere***desk_is***deskest***piece***surface***typically***furnitures***piece_of_furniture***flat***slope***furniture***flat_or***pieced***flatter***flating***drawer
7984	1	a	Mature apples are sweet.	Mature apples are bitter.	sweet	bitter	is_sweet***mature***matured***sweet***sweeter***apple	matured***mature***apple***bitter
413	1	a	He was watching his favorite show in television	He was watching his favorite show in oven	television	oven	television***show***televisione***in_televisions***favorite***show_in***watch***showest	show***ovens***favorite***show_in***watch***oven***showest
9278	1	a	You are likely to find a bookshelf in a furniture store	You are likely to find a piece of bread in a furniture store	bookshelf	piece of bread	finding***find***store***furniture_store***furnitures***bookshelf***furniture	piece_of***finding***find***store***piece***furniture_store***furnitures***bread_in***furniture***bread***breads***pieced
7558	1	a	Everyone is dancing in the bar	Everyone is reading in the bar	dancing	reading	bar***everyone***dance***bare***dance_in	bare***reading***bar***read***everyone***read_in
1041	0	a	A trumpet is played by strumming.	A trumpet is played by blowing.	strumming	blowing	trumpeting***strum***trumpetest***was_playing***playest***strumming***trumpet***play***were_playing	trumpeting***trumpetest***was_playing***playest***by_blow***trumpet***blow***blown***play***were_playing***blew
8202	1	a	The waiter brought us the drinks by a tray	The waiter brought us the drinks by a towel	tray	towel	tray***drinking***waitering***waiter***traye***drink***drinked***trayed***bring	drinking***waitering***waiter***drink***drinked***towel***bring
2650	0	a	He ate clay as a snack	he ate an apple as a snack	He clay	he an apple	clayed***snack***eat***clay***eaten	eaten***snack***eat***apple
6735	0	a	Vehicles are powered by water	car is powered by gasoline.	Vehicles are water	car is gasoline .	vehicle***is_power***power***by_water***powered***powerest***water	is_power***powered_by_gasoline***power***car***powered***powerest***gasoline
8498	1	a	Lemons are sour.	Bananas are sour.	Lemons	Bananas	sour***lemon	bananas***sour***banana
6088	1	a	he writes his report with his pen	he writes his report with his cup	pen	cup	pent***with_em***writing***pen***report***write	with_em***writing***cup***write***report
7941	1	a	People who speak good English have an advantage in finding jobs	People who have big appetites have an advantage in finding jobs	speak good English	big appetites	englishe***who_speaks***advantaging***find***finding***job***englishest***goode***people***speaks***english***find_job***well***good***spoken***speak***advantage***people_who	appetite***advantaging***find***finding***big***job***people***find_job***advantage***people_who***bigs
8721	1	a	Different races have different skin color	Different races have the same skin color	different	the same	skin_color***different_skin_colors***skin***racing***race***color***different	skin_color***skin***racing***race***color***different
1331	0	a	A party nullifies a marriage.	An annulment cancels a marriage.	A party nullifies	An annulment cancels	nullifie***marriage***party	cancel***annulment***marriage***cancels
5700	1	a	When people cry, tears come out of their eyes	When people cry, tears come out of their ears	eyes	ears	eye***people_cry***tearing***people***tear***come_out***come***tears_come***when_people***cry	people_cry***tearing***people***tear***eare***come_out***ear***come***tears_come***when_people***cry
5775	0	a	I saw a tree walking yesterday	I saw a tree staying still yesterday	walking	staying still	yesterday***seing***treeing***sees***tree***see***walk***yesterdays	stay_still***yesterday***seing***treeing***sees***tree***still***stay***see***yesterdays
6292	0	a	Uncle wiped the diamond  on the bread	Uncle wiped the tomato sauce on the bread	diamond	tomato sauce	diamond***uncle***diamonde***wipe***breads***bread***uncles	tomatoing***tomato***uncle***tomato_sauce***bread***wipe***breads***tomatoed***sauce***uncles
8510	1	a	I can pick apples from the apple tree.	I can pick apples from the pear tree.	apple	pear	treeing***pick***tree***pick_apple***apple***apple_tree	treeing***pear***pear_tree***pick***tree***pick_apple***apple
4623	0	a	You can eat a stone when you are hungry	You can eat a loaf when you are hungry	stone	loaf	hungry***stone***eat***can_eat***am_hungry***were_hungry***eaten***was_hungry	hungry***loafest***eat***can_eat***am_hungry***were_hungry***was_hungry***eaten***loaf
4775	1	a	I paid more than a hundred euro because I smashed my cell phone's screen	I earned more than a hundred euro because I smashed my cell phone's screen	paid	earned	screening***phoned***pays***screen***hundred***pay***pay_more***celle***cell_phone***phone***smash***euros***euro***screened***cell	screening***phoned***screen***hundred***celle***cell_phone***phone***earn_more***smash***earn***euros***euro***screened***cell
5457	1	a	our team felt so much glory after our victory	our team felt so much disappointment after our victory	glory	disappointment	gloried***glory***teaming***feeled***victorye***much***team***feel***so_much***victory	teaming***disappointment***feeled***victorye***much***team***feel***so_much***victory
6593	0	a	Ancient accountants needed a calculator to settle accounts.	Ancient accountants needed an abacus to settle their accounts.	a calculator	an abacus their	ancient***neede***calculator***settle***accountant***settle_accounts***account***accounting***needs***need	ancient***neede***settle***abacus***accountant***account***accounting***needs***need
8355	0	a	People can pick strawberries from trees.	People can pick apples from trees.	strawberries	apples	treeing***strawberry***pick***people***tree***from_tree	treeing***pick***people***tree***pick_apple***apple***from_tree
3885	0	a	The effect of destroying your enemy is losing a fight	The effect of destroying your enemy is winning a fight.	losing	winning .	lose***enemy***fighted***destroys***fight***itself_enemy***being_lost***was_lost***fought***destroy_yourself***effect***destroy***destroyed_yourself	enemy***fighted***destroys***win***fight***itself_enemy***wine***fought***destroy_yourself***effect***destroy***destroyed_yourself
7307	0	a	every morning the sunlight shine into my room through the wall	every morning the sunlight shine into my room through the window	wall	window	shine***sunlight***wall***every***room***every_morning***morning	shine***sunlight***windows***windowe***every***room***every_morning***morning***window
6696	1	a	Lions are eating meat	Lions are eating trees	meat	trees	meat***meated***eat***lion***eat_meat***eaten	eat***treeing***lion***tree***eaten
7540	1	a	My grandfather read the words with a magnifying glass	My grandfather read the words with a microscope	magnifying glass	microscope	magnify***magnifying_glass***reading***grandfathered***word***grandfathere***read***grandfather***glassed***magnifying_glasses***glass	reading***grandfathered***word***grandfathere***read***grandfather***microscopes***microscope
227	1	a	If you drink a lot in the pub you will become drunk	If before you go to the pub and you drink a lot, then afterwards you are drunk	in will become	before go to and , then afterwards are	become***drinking***drunk***drunke***become_drunk***pub***drink***drinked***pubed***lot	being_drunk***go***drunk***drinking***drunke***afterwards***pub***drink***drinked***go_to***lot***pubed
3112	0	a	She took the dumpster to the trash.	She took the trash to the dumpster.	dumpster trash	trash dumpster	trash***take***dumpster	trash***take***dumpster
4741	1	a	The old lady bought insurance because she is afraid of air crash	The old lady bought iPad because she is afraid of air crash	insurance	iPad	afraid_of***air***airing***buying_insurance***crash***old_lady***afraid***insurance***be_afraid***old***buy***olde***ladys***lady	ipad***afraid_of***air***airing***crash***old_lady***afraid***be_afraid***old***buy***olde***ladys***lady
5204	1	a	it took one week to transport the food to the disaster-hit area	it took one week to transport the poison to the disaster-hit area	food	poison	transport***take***take_one***hit***food***transports***week***disaster***hits***area	transport***take***poison***take_one***hit***transports***week***disaster***hits***area
8439	1	a	Young workers are usually neglected in the workplace.	Young workers are not usually neglected in the workplace.		not	workplace***young***neglect***youngs***younge***usually***worker	not_usually***workplace***young***neglect***youngs***younge***usually***worker
1705	1	a	he wrapped a book with gift wrapper	he wrapped a house with gift wrapper	book	house	wrapper***wrap***wrapping***with_gift***wraps***book***gift	wrapper***wrap***wrapping***with_gift***wraps***gift***house
2682	0	a	he wrote something on the plate with his pen	he wrote something on the note with his pen	plate	note	plate***pent***with_em***writing***somethinge***pen***write	pent***with_em***writing***somethinge***pen***note***write
6014	1	a	delayed delivery of takeout made her really upset	delayed delivery of takeout made her really excited	upset	excited	takeout***maked***really***upset***delivery	takeout***maked***really***excited***delivery
5577	1	a	The sky is blue in color	The sky is green is color	blue in	green	sky***blue_in_color***color***is_blue***blue***in_color***being_blue	greener***is_color***sky***greens***green***color
3942	1	a	We have lunch at noon	We have dinner at noon	lunch	dinner	at_noon***noon***lunch***nooned***lunching***nooning***have_lunch	have_dinner***at_noon***noon***nooned***nooning***dinner
2290	1	a	The cats live in the shelter	animals live in homeless shelters	The cats the shelter	animals homeless shelters	live***live_in***shelter***sheltered***shelterer***cat	live***homeless***animal***homeless_shelter***live_in***shelter***sheltered***shelterer***animals_live
2795	0	a	the car went into the doghouse	the car went into the shop	doghouse	shop	go***car***go_into***car_go***doghouse	shop***go***car***go_into***car_go
9936	0	a	i take eight days off every week	i take two days off every week	eight	two	take***day_off***eight***day***eight_day***every_week***week***every	take***day_off***day***twos***every_week***two***week***every
1721	1	a	She took the dog for a walk	She took the lion for a walk	dog	lion	take***dog***walk	take***walk***lion
191	0	a	The fish got into the car and drove off	The man got in the car and drove off	fish into	man in	fish***drive***fishing***and_drive***car***get_into***get***drive_off	drive***and_drive***man***mans***car***get_in***get***drive_off
5415	1	a	she chased the thief for 100 yards	she chased the thief for 100 planets	yards	planets	thief***chase***yard***thiefs***thiefe	thief***planeted***chase***thiefs***thiefe***planet
4709	1	a	"""I'm proud to be gay"", said Tim Cook, Apple's CEO"	"""I'm proud to be a panda"", said Tim Cook, Apple's CEO"	gay	a panda	cook***gay***proud***say***be_proud***being_gay***sayest***ceo***ceos***apple***tim***cooked	cook***proud***say***be_proud***sayest***ceo***ceos***panda***apple***tim***pandas***cooked
6122	1	a	fire is hotter than ice	fire is colder than ice	hotter	colder	hotter_than_ice***hot***ice***hots***were_hot***being_hot***fire***hotter	was_cold***were_cold***being_cold***colder***cold***ice***colds***fire
4656	1	a	She added extra sugar in her bubble tea	She added extra pepper in her bubble tea	sugar	pepper	sugarer***sugar***bubble***add***sugars***extra***tea***teas***bubble_tea***teae***bubbled	bubble***pepper***add***extra***tea***teas***bubble_tea***teae***bubbled
530	0	a	The newly married couple gave birth to a dog	The newly married couple gave birth to a boy baby	dog	boy baby	marry***newly***marry_couple***birth***dog***couple***give***give_birth***give_birth_to***birthed	marry***newly***marry_couple***baby***birth***boy***couple***give***give_birth***give_birth_to***babied***birthed
7972	1	a	She lost 20 pounds in two months	She lost 20 pounds in one night	two months	one night	lose***pound_in***in_two***month***twos***pound***in_twos***two	lose***nighte***pound_in***pound***one_night***night
8958	0	a	i buy a boyfriend for my sister	i buy a ring for my sister	boyfriend	ring	boyfriend***boyfriends***sistere***buy***sister***sistered	ring***sistere***rung***buy***sister***sistered***rang
8514	1	a	People can't cross the road at will.	People can cross the road at will.	ca n't	can	roade***crosse***people***cross***road	roade***crosse***people***cross***road
7532	0	a	She ate too many peppers and got cavities	She ate too many candies and got cavities	peppers	candies	eat***pepper***get_cavities***many***cavity***get***cavities***pepper_and***eaten***too_many	many_candies***eat***candy***get_cavities***many***cavity***get***candying***cavities***eaten***too_many
6158	1	a	"we use ""talk big"" to describe a person brags"	"we use ""talk big"" to describe a person talks something important"	brags	talks something important	talk***persone***brag***big***bragging***describes***talk_big***use***person***describe***bigs	talk***persone***important***big***describes***somethinge***talk_big***use***person***person_talking***describe***bigs
1460	0	a	The dog rode a bicycle to work	The man rode a bicycle to work	dog	man	bicycle_to_work***dog***ride***bicycle***work***rode***wrought***bicycle_to	bicycle_to_work***man***mans***ride***bicycle***work***rode***wrought***bicycle_to
6998	1	a	Everyone likes the smell of peaches	Everyone likes the smell of durian	peaches	durian	peach***smell***like***everyone_likes***everyone***likes	durian***smell***like***everyone_likes***everyone***likes
9566	0	a	it's a great honor for me to have a talk with my mother	it's a great honor for me to have a talk with the president	my mother	the president	talk***talk_with***mothering***honors***great***with_em***mothered***honor***mother	talk***talk_with***honors***great***honor***president
291	0	a	She worked out the question on the calculator	She worked out the answer on the calculator	question	answer	question***calculator***work***work_out***wrought	answer***wrought***calculator***work***work_out***answerest
3616	0	a	The piano was sick.	The girl was sick.	piano	girl	be_sick***piano***pianoe***sick	be_sick***sick***girl***girl_is
4235	0	a	The doctor ruled the guilty.	The judge ruled the guilty.	doctor	judge	guilty***rule***doctorest***doctor	rule***judge***judge_rules***judges_rules***judges_rule***guilty
4762	0	a	The engineers tear the building down with candies	The engineers tear the building down with explosives	candies	explosives	building***tearing***tear***engineer***candying***candy	building***tearing***tear***engineer***explosive
9561	1	a	we planted trees for a better world	we planted mines for a better world	trees	mines	planting***treeing***tree***well***wells***plant***world***plant_tree	mine***planting***mined***well***wells***plant***world
1352	0	a	She eat chicken from her vegetable soup	She at chicken from her chicken soup	eat vegetable	at	chickens***eat***chicken***vegetable***eat_chicken***vegetable_soup***chickene***soup***eaten	chickens***chicken***chickene***soup***chicken_soup
4318	0	a	Smoking is good to health	Smoking is harmful to health	good	harmful	being_better***good_to***goode***better_to***well***being_good***being_best***good***health***smoking***healths	health***smoking***harmful***harmful_to_health***healths
8649	0	a	He likes fishing in the desert.	He likes fishing at sea.	in the desert	at sea	desert***likes***like	at_sea***likes***sea***like
3895	0	a	You are likely to find a table and chairs in a chicken and also in a dining room.	You are likely to find a table and chairs in a kitchen and also in a dining room.	chicken	kitchen	chickens***finding***find***table***chicken***also***tabling***room***chairs_in***table_and***dining_room***and_also***chickene***tables_and_chairs***dining***and_chairs***chair***table_and_chairs	finding***find***table***also***tabling***room***chairs_in***table_and***dining_room***and_also***kitchens***kitchen***tables_and_chairs***dining***and_chairs***chair***table_and_chairs
6285	0	a	He took the train to moon	He took the train to Lhasa	moon	Lhasa	take***mooning***train***moon	take***train***lhasa
2531	0	a	He brushed his teeth with his comb.	He brushed his teeth with his toothbrush.	comb	toothbrush	tooth***with_em***brushest***comb***brush***combing***toothing	toothbrushe***tooth***with_em***brushest***toothbrush***brush***toothing
7897	0	a	When we catch the thief, we should kill him.	When we catch the thief, we should take him to the police station.	kill	take to police station	thief***kills***catches***kill_themselves***kill_yourself***thiefs***killing_yourself***thiefe***catch***catching***kill	thief***take***catches***station***police_station***thiefs***thiefe***catch***catching***police
7946	0	a	I jumped out of the classroom from the fourth floor after class	I take the stairs down from the fourth floor after class	jumped out of classroom	take stairs down	jumps***class***floorest***classing***jump_out_of***classroom***jump_out***jump***floor***fourth	take***floorest***classing***staire***stair***stairs_down***class***floor***fourth
4256	0	a	Mike traveled with his family to the sun every summer.	Mike traveled with his family to Japan every summer.	the sun	Japan	family***suns***travel***with_em***summer***sunned***mikes***every***mike***sun	family***japans***travel***japaned***with_em***summer***japan***mikes***every***mike
7559	0	a	The athlete was praised because he was found to have taken stimulant	The athlete was disqualified because he was found to have taken stimulant	praised	disqualified	take***finding***find***athlete***stimulant***praise	take***finding***find***athlete***stimulant***disqualify
7613	1	a	I went to donate blood yesterday.	I went to donate fingers yesterday.	blood	fingers	blood***yesterday***go***donate***bloods***go_to***yesterdays	yesterday***go***donate***finger***go_to***yesterdays
2044	0	a	The man used toothpaste to paint his house.	The man used paint to paint his house.	toothpaste	paint	paint***painting***man***mans***paintest***use***toothpaste***us_house***house	use_paint***paint***painting***man***mans***paintest***used_paint***use***us_house***house
8820	0	a	he is drunk soon after drinking some water	he is drunk soon after drinking some gin	water	gin	being_drunk***drunk***drinking***soon***drunke***water***drink***drinked	being_drunk***drunk***drinking***soon***drunke***gin***drink***drinked
7871	1	a	Alcoholic beverage can be sold to adults.	Alcoholic beverage can be sold to teenagers.	adults	teenagers	adulte***alcoholic_beverage***alcoholic***adult***sells***selling_to***beverage***alcoholics***sell	alcoholic_beverage***alcoholic***teenager***sells***selling_to***beverage***alcoholics***sell
9763	0	a	Alice broke down when the situation was hopeful	Alice broke down when the situation was hopeless	hopeful	hopeless	breaks***broke_down***hopeful***break_down***situation***broke***break***alice	breaks***hopeless***broke_down***break_down***situation***broke***break***alice
8436	0	a	Having a special skill is not important for new graduates.	Having a special skill is very important for new graduates.	not	very	skill***important***graduate***skille***special***new***special_skill***newe	skill***important***graduate***skille***very_important***special***new***special_skill***newe
9466	0	a	we dug on the wall to drill a well for the village	we dug on the ground to drill a well for the village	wall	ground	dug***drill***dig***village***well***wells***wall***walls_to***digs	dug***drill***dig***village***well***wells***ground***digs
6692	1	a	He's peeling eggshells.	He's eating eggshells.	peeling	eating	eggshell***peel	eaten***eggshell***eat
8954	0	a	i begin walking as soon as the light turns purple	i begin walking as soon as the light turns green	purple	green	purple***lit***as_soon_as***soon***begin***turn***lighting***light***walk	greener***lit***as_soon_as***soon***begin***turn***greens***lighting***green***light***walk
9186	0	a	I scratched my skin to relieve scar	I scratched my skin to relieve the itch	scar	the itch	relieve***scratch***skin***scar***scratching_yourself***scare	relieve***scratch***itch***skin***scratching_yourself***itches
8201	1	a	A novice driver often gets lost	A veteran driver often gets lost	novice	veteran	get_lost***lose***novice***driver***getting_lost***gets_lost***get***often	get_lost***lose***veteran***driver***getting_lost***gets_lost***get***often
2655	1	a	Gold is expensive	Gold is lightweight	expensive	lightweight	gold***expensive***golde***golded	gold***golde***golded***lightweight
2369	1	a	He drank a cup of water	He drank a cup of fire	water	fire	drinking***water***drink***cup***drinked***of_water	drinking***drink***cup***drinked***fire
5933	0	a	Lin feels happy after left out by her brothers	Lin feels sorrowed after left out by her brothers	happy	sorrowed	leave_out***leave***lin***brothere***brother***feeled***feel_happy***brethren***feel***happy***happiest	leave_out***leave***lin***brothere***brother***feeled***sorrow***brethren***feel
5035	0	a	He feels alone because everyone talk to him	He feels alone because no one talk to him	everyone	no one	talk***talk_to***alone***feel_alone***feeled***alonest***everyone***talk_to_themselves***talk_to_himself***feel	talk***talk_to***alone***feel_alone***no_one***feeled***alonest***talk_to_themselves***talk_to_himself***feel
1756	0	a	The worker ate the screw	The worker ate the sandwich	screw	sandwich	eat***screws***screw***eaten***worker	eat***eaten***sandwich***worker
1685	0	a	she went to the movies to buy bread	she went to the store to buy bread	movies	store	buy_bread***go***movie***buy***bread***breads***go_to	buy_bread***store***go***buy***bread***breads***go_to
7753	0	a	People should smoke more.	People should smoke fewer.	more	fewer	smokes***people***smoke	smokes***people***smoke
2909	1	a	The cat ran away from the dog.	The house ran away from the dog.	cat	house	away_from***run***run_away***dog***cat***away	away_from***run***run_away***dog***house***away
2039	0	a	She wore slippers to look professional at work.	She wore high heals to look professional at work.	slippers	high heals	weared***slippere***look***looking_professional***professional***at_work***slipper***wear***work***wrought	heal***weared***looking_professional***look***professional***at_work***healest***wear***high***work***wrought
8762	1	a	People should drink water every day.	People shouldn't drink water every day.		n't	drinks_water***day***drinking***people***drink_water***water***drink***every***drinked***every_day***drinking_water	drinks_water***not_drink***day***drinking***people***drink_water***water***every***drink***people_should_not***drinked***every_day***drinking_water
3829	0	a	The chicken laid an stone	The chicken laid an egg	stone	egg	chickens***chicken_laying***stone***chicken_laid***chicken***chicken_lays***chickene***lay	chickens***chicken_laying***chicken_laid***chicken***egg***chicken_lays***chickene***lay***eggs***egging
9318	0	a	In most cases, you need a driving license to go to other countries	In most cases, you need a passport to go to other countries	driving license	passport	license***case***drive***go***neede***other_country***driving_license***country***needs***go_to***need***casing	passport***case***go***neede***other_country***passporte***needs***go_to***country***need***casing
8244	1	a	Don't take other people's things without permission	You can take other people's things without permission	Do n't	You can	take***other_people***thing***people***without***permission	take***other_people***thing***people***without***permission
5441	0	a	radiation are just the thing for a healthy snack	kiwi fruit are just the thing for a healthy snack	radiation	kiwi fruit	snack***healthier***thing***healthy***radiation***healthy_snack	kiwi***snack***healthier***thing***fruit***kiwis***healthy***healthy_snack***kiwi_fruit
8884	1	a	he gives the driver a gift to thank him for a free ride	he killed the driver to thank him for a free ride	gives gift	killed	thank***driver***free_ride***give***ride***free***gift***rode***freed	kills***thank***driver***free_ride***ride***free***rode***kill***freed
